,soil_type,wild_soil
3256,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3257,5,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3258,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3259,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3260,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3261,5,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3262,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3263,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3264,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3265,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3266,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3267,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3268,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3269,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3270,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3271,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3272,5,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3273,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3274,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3275,5,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3276,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3277,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3278,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3279,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3280,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3281,5,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3282,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3283,5,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3284,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3285,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3286,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3287,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3288,5,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3289,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3290,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3291,5,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3292,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3293,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3294,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3295,5,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3296,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3297,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3298,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3299,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3300,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3301,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3302,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3303,5,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3304,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3305,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3306,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3307,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3308,5,comanche_peak_wilderness_area granile catamount_families_complex very_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3309,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3310,5,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3311,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3312,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3313,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3314,5,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3315,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3316,5,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3317,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3318,5,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3319,5,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
3320,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3321,5,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3322,5,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3323,5,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3324,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3325,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3326,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3327,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3328,5,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3329,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3330,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3331,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3332,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3333,5,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3334,5,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3335,5,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3336,5,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3337,5,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3338,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
3339,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3340,5,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3341,5,comanche_peak_wilderness_area granile catamount_families_complex very_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3342,5,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
3343,5,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
3344,5,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3345,5,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
3346,5,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
